id,title,description,availability,condition,price,link,image_link,brand,quantity_to_sell_on_facebook,size,item_group_id
114605345,Lenni Half Crew Sock- White/Blue Nights,"Stylish and comfortable, the Lenni is an everyday sock in a soft organic cotton blend.",in stock,new,20 USD,https://www.twinlion.co/lenni-half-crew-sock-white-blue-nights.html,https://cdn.shoplightspeed.com/shops/651012/files/72124777/screenshot-2025-06-25-at-30840pm.png,N/A,3,One size,68123430
114605342,Lenni Half Crew Sock- Desert Taupe,"Stylish and comfortable, the Lenni is an everyday sock in a soft organic cotton blend.",in stock,new,20 USD,https://www.twinlion.co/lenni-half-crew-sock-desert-taupe.html,https://cdn.shoplightspeed.com/shops/651012/files/72124775/screenshot-2025-06-25-at-30942pm.png,N/A,3,One size,68123429
114447118,Cleo Cover Up Dress- Black,A cover-up and a dress in one? Meet the Cleo. This bell-sleeved beauty brings a mini length silhouette and keyhole back. Wear her with sandals for day or throw on some heels for a night on the town.,in stock,new,136 USD,https://www.twinlion.co/cleo-cover-up-dress-black.html,https://cdn.shoplightspeed.com/shops/651012/files/71977012/screenshot-2025-08-29-at-103732am.png,N/A,1,XS,68037457
114447117,Cleo Cover Up Dress- Black,A cover-up and a dress in one? Meet the Cleo. This bell-sleeved beauty brings a mini length silhouette and keyhole back. Wear her with sandals for day or throw on some heels for a night on the town.,in stock,new,136 USD,https://www.twinlion.co/cleo-cover-up-dress-black.html,https://cdn.shoplightspeed.com/shops/651012/files/71977012/screenshot-2025-08-29-at-103732am.png,N/A,1,S,68037457
114447116,Cleo Cover Up Dress- Black,A cover-up and a dress in one? Meet the Cleo. This bell-sleeved beauty brings a mini length silhouette and keyhole back. Wear her with sandals for day or throw on some heels for a night on the town.,in stock,new,136 USD,https://www.twinlion.co/cleo-cover-up-dress-black.html,https://cdn.shoplightspeed.com/shops/651012/files/71977012/screenshot-2025-08-29-at-103732am.png,N/A,1,M,68037457
114447111,Cleo Cover Up Dress- Black,A cover-up and a dress in one? Meet the Cleo. This bell-sleeved beauty brings a mini length silhouette and keyhole back. Wear her with sandals for day or throw on some heels for a night on the town.,in stock,new,136 USD,https://www.twinlion.co/cleo-cover-up-dress-black.html,https://cdn.shoplightspeed.com/shops/651012/files/71977012/screenshot-2025-08-29-at-103732am.png,N/A,1,L,68037457
114447072,Cleo Cover Up Dress- Cream,A cover-up and a dress in one? Meet the Cleo. This bell-sleeved beauty brings a mini length silhouette and keyhole back. Wear her with sandals for day or throw on some heels for a night on the town.,in stock,new,136 USD,https://www.twinlion.co/cleo-cover-up-dress-cream.html,https://cdn.shoplightspeed.com/shops/651012/files/71976929/screenshot-2025-08-29-at-103256am.png,N/A,1,M,68037417
114447065,Cleo Cover Up Dress- Cream,A cover-up and a dress in one? Meet the Cleo. This bell-sleeved beauty brings a mini length silhouette and keyhole back. Wear her with sandals for day or throw on some heels for a night on the town.,in stock,new,136 USD,https://www.twinlion.co/cleo-cover-up-dress-cream.html,https://cdn.shoplightspeed.com/shops/651012/files/71976929/screenshot-2025-08-29-at-103256am.png,N/A,1,S,68037417
114447054,Cleo Cover Up Dress- Cream,A cover-up and a dress in one? Meet the Cleo. This bell-sleeved beauty brings a mini length silhouette and keyhole back. Wear her with sandals for day or throw on some heels for a night on the town.,in stock,new,136 USD,https://www.twinlion.co/cleo-cover-up-dress-cream.html,https://cdn.shoplightspeed.com/shops/651012/files/71976929/screenshot-2025-08-29-at-103256am.png,N/A,1,XS,68037417
114446993,Raveena Dress- Black,"The Raveena is a cotton poplin dress with adjustable spaghetti straps, a smocked back panel and voluminous skirt.",in stock,new,165 USD,https://www.twinlion.co/raveena-dress-black.html,https://cdn.shoplightspeed.com/shops/651012/files/71976848/screenshot-2025-08-29-at-102653am.png,N/A,1,L,68037359
114446990,Raveena Dress- Black,"The Raveena is a cotton poplin dress with adjustable spaghetti straps, a smocked back panel and voluminous skirt.",in stock,new,165 USD,https://www.twinlion.co/raveena-dress-black.html,https://cdn.shoplightspeed.com/shops/651012/files/71976848/screenshot-2025-08-29-at-102653am.png,N/A,1,M,68037359
114446917,Abbey Rollup,The Abbey features embroidered flower detailing and an oversized visor.,in stock,new,88 USD,https://www.twinlion.co/abbey-rollup.html,https://cdn.shoplightspeed.com/shops/651012/files/71976793/screenshot-2025-08-29-at-102429am.png,N/A,3,One size,68037312
114401367,Moto Roma Pant- Black,"Highwaisted pant with elasticated waist in The Upside's lenzing viscose fabrication
Knitted racetrack tape in cream and black
Invisible zip at hems to be worn open or closed
Diamond embroidered logo patch at back
Front and back pockets",in stock,new,199.99 USD,https://www.twinlion.co/moto-roma-pant-black.html,https://cdn.shoplightspeed.com/shops/651012/files/71944588/screenshot-2025-08-27-at-33103pm.png,N/A,1,XS,68010351
114401345,Moto Roma Pant- Black,"Highwaisted pant with elasticated waist in The Upside's lenzing viscose fabrication
Knitted racetrack tape in cream and black
Invisible zip at hems to be worn open or closed
Diamond embroidered logo patch at back
Front and back pockets",in stock,new,199.99 USD,https://www.twinlion.co/moto-roma-pant-black.html,https://cdn.shoplightspeed.com/shops/651012/files/71944588/screenshot-2025-08-27-at-33103pm.png,N/A,1,M,68010351
